Abbr,Beer_Name,Beer_ID,ABV,IBU,Brewery_id,Style,Ounces,Brewery_Name,City,State
 SC,Westbrook Gose,1312,0.04,5,385,Gose,12,Westbrook Brewing Company,Mt. Pleasant,NA
 SD,11th Hour IPA,271,0.06,NA,213,American IPA,12,Crow Peak Brewing Company,Spearfish,NA
 SD,Bear Butte Nut Brown Ale,1602,0.055,NA,213,American Brown Ale,12,Crow Peak Brewing Company,Spearfish,NA
 SD,Canyon Cream Ale,542,0.055,10,213,Cream Ale,12,Crow Peak Brewing Company,Spearfish,NA
 SD,Easy Livin' Summer Ale,1301,0.045,26,213,American Blonde Ale,12,Crow Peak Brewing Company,Spearfish,NA
 SD,Mjöllnir,1804,0.066,NA,213,Herbed / Spiced Beer,12,Crow Peak Brewing Company,Spearfish,NA
 SD,Pile O'Dirt Porter,272,0.069,25,213,American Porter,12,Crow Peak Brewing Company,Spearfish,NA
 SD,Red Water Irish Style Red,2145,0.065,NA,213,American Amber / Red Ale,12,Crow Peak Brewing Company,Spearfish,NA
 TN,Tarasque,2047,0.059,NA,240,Saison / Farmhouse Ale,12,Wiseacre Brewing Company,Memphis,NA
 TN,Ananda India Pale Ale,1470,0.062,61,240,American IPA,12,Wiseacre Brewing Company,Memphis,NA
 TN,House Brand IPA,632,0.06,55,520,American IPA,12,Big River Brewing Company,Chattanooga,NA
 TN,Thunder Ann,1793,0.055,37,313,American Pale Ale (APA),12,Jackalope Brewing Company,Nashville,NA
 TN,Big River Pilsner,643,0.05,32,520,Czech Pilsener,12,Big River Brewing Company,Chattanooga,NA
 TN,Tiny Bomb,1469,0.045,23,240,American Pilsner,12,Wiseacre Brewing Company,Memphis,NA
 TX,6 String Saison,1970,0.08,NA,258,Saison / Farmhouse Ale,16,South Austin Brewery,South Austin,NA
 TX,Big Bend Hefeweizen,1155,0.056,NA,464,Hefeweizen,12,Big Bend Brewing Company,Alpine,NA
 TX,Black Thunder,340,0.052,NA,414,Schwarzbier,12,Austin Beerworks,Austin,NA
 TX,Day Break 4-Grain Breakfast Beer,1233,0.05,20,162,Rye Beer,16,Martin House Brewing Company,Fort Worth,NA
 TX,Deep Ellum Pale Ale,1827,0.06,NA,128,American Pale Ale (APA),12,Deep Ellum Brewing Company,Dallas,NA
 TX,Double Brown Stout,1203,0.07,27,128,Baltic Porter,12,Deep Ellum Brewing Company,Dallas,NA
 TX,Fire Eagle IPA,343,0.062,NA,414,American IPA,12,Austin Beerworks,Austin,NA
 TX,Green House India Pale Ale,1501,0.07,NA,396,American IPA,12,Hops & Grain Brewery,Austin,NA
 TX,Heavy Machinery IPA Series #1: Heavy Fist,1409,0.07,NA,414,American Black Ale,16,Austin Beerworks,Austin,NA
 TX,La Frontera Premium IPA,1158,0.078,NA,464,American IPA,12,Big Bend Brewing Company,Alpine,NA
 TX,Little Boss,2489,NA,NA,78,American Pale Wheat Ale,12,Blue Owl Brewing,Austin,NA
 TX,Neato Bandito,2371,0.06,18,128,Euro Pale Lager,12,Deep Ellum Brewing Company,Dallas,NA
 TX,Number 22 Porter,1156,0.064,NA,464,American Porter,12,Big Bend Brewing Company,Alpine,NA
 TX,Original,2523,0.068,NA,67,American Amber / Red Ale,12,Freetail Brewing Company,San Antonio,NA
 TX,Peacemaker,342,0.051,NA,414,American Pale Ale (APA),12,Austin Beerworks,Austin,NA
 TX,Pearl-Snap,341,0.053,NA,414,German Pilsener,12,Austin Beerworks,Austin,NA
 TX,Pete's ESP Lager (1998),1062,0.051,NA,471,American Pale Lager,12,Pete's Brewing Company,San Antonio,NA
 TX,Pete's Wicked Bohemian Pilsner (1997),1060,0.049,NA,471,Czech Pilsener,12,Pete's Brewing Company,San Antonio,NA
 TX,Pete's Wicked Pale Ale (1997),1056,NA,NA,471,American Pale Ale (APA),12,Pete's Brewing Company,San Antonio,NA
 TX,Pete's Wicked Summer Brew (1995),1061,0.047,NA,471,American Pale Wheat Ale,12,Pete's Brewing Company,San Antonio,NA
 TX,Pete's Wicked Summer Brew (1996),1053,0.047,NA,471,American Pale Wheat Ale,12,Pete's Brewing Company,San Antonio,NA
 TX,Pete's Wicked Summer Brew (1997),1054,0.047,NA,471,American Pale Wheat Ale,12,Pete's Brewing Company,San Antonio,NA
 TX,Pete's Wicked Summer Brew (2002),1055,0.047,NA,471,American Pale Wheat Ale,12,Pete's Brewing Company,San Antonio,NA
 TX,Pinata Protest,2525,0.06,NA,67,Witbier,12,Freetail Brewing Company,San Antonio,NA
 TX,Porter Culture,2357,0.065,NA,137,American Porter,12,Hops & Grains Brewing Company,Austin,NA
 TX,Professor Black,2490,NA,NA,78,American Stout,12,Blue Owl Brewing,Austin,NA
 TX,Rahr's Blonde,2269,0.046,NA,177,Munich Helles Lager,12,Rahr & Sons Brewing Company,Fort Worth,NA
 TX,River House Saison,1232,0.05,NA,162,Saison / Farmhouse Ale,12,Martin House Brewing Company,Fort Worth,NA
 TX,Rye Pils Session Lager,1161,0.046,NA,128,German Pilsener,12,Deep Ellum Brewing Company,Dallas,NA
 TX,Special Release,2210,NA,NA,30,,16,Cedar Creek Brewery,Seven Points,NA
 TX,Spirit Animal,2487,NA,NA,78,American Pale Ale (APA),12,Blue Owl Brewing,Austin,NA
 TX,Tejas Lager,1157,0.047,NA,464,Czech Pilsener,12,Big Bend Brewing Company,Alpine,NA
 TX,Terlingua Gold,1154,0.06,NA,464,American Blonde Ale,12,Big Bend Brewing Company,Alpine,NA
 TX,The Imperial Texan,2120,0.08,NA,162,American Double / Imperial IPA,16,Martin House Brewing Company,Fort Worth,NA
 TX,The Imperial Texan,1234,0.08,NA,162,American Double / Imperial IPA,12,Martin House Brewing Company,Fort Worth,NA
 TX,The One They Call Zoe,1004,0.051,NA,396,American Pale Lager,12,Hops & Grain Brewery,Austin,NA
 TX,The Sword Iron Swan Ale,1290,0.059,NA,129,English Pale Ale,12,Real Ale Brewing Company,Blanco,NA
 TX,There Will Be Stout,1231,0.065,NA,162,American Stout,12,Martin House Brewing Company,Fort Worth,NA
 TX,Van Dayum!,2488,NA,NA,78,American Amber / Red Ale,12,Blue Owl Brewing,Austin,NA
 TX,Walloon,2267,0.055,NA,119,Saison / Farmhouse Ale,12,Southern Star Brewing Company,Conroe,NA
 TX,Walloon (2014),691,0.055,NA,119,Saison / Farmhouse Ale,12,Southern Star Brewing Company,Conroe,NA
 TX,More Cowbell,2123,0.09,118,215,American Double / Imperial IPA,16,Buffalo Bayou Brewing Company,Houston,NA
 TX,Red Cockaded Ale,1728,0.085,110,119,American Double / Imperial IPA,12,Southern Star Brewing Company,Conroe,NA
 TX,Red Cockaded Ale (2013),1011,0.085,110,119,American Double / Imperial IPA,12,Southern Star Brewing Company,Conroe,NA
 TX,Dream Crusher Double IPA,2166,0.085,100,128,American Double / Imperial IPA,12,Deep Ellum Brewing Company,Dallas,NA
 TX,PRO-AM (2012) (2012),853,0.099,100,119,American Double / Imperial IPA,12,Southern Star Brewing Company,Conroe,NA
 TX,Valkyrie Double IPA,1497,0.092,100,119,American Double / Imperial IPA,12,Southern Star Brewing Company,Conroe,NA
 TX,Gone A-Rye,2600,0.085,90,30,American Double / Imperial IPA,16,Cedar Creek Brewery,Seven Points,NA
 TX,BLAKKR,1861,0.099,85,129,American Black Ale,12,Real Ale Brewing Company,Blanco,NA
 TX,Rodeo Clown Double IPA,666,0.095,85,126,American Double / Imperial IPA,12,Karbach Brewing Company,Houston,NA
 TX,Infamous IPA,2038,0.07,75,243,American IPA,12,Infamous Brewing Company,Austin,NA
 TX,The Green Room,2372,0.06,75,127,American IPA,16,Uncle Billy's Brewery and Smokeh...,Austin,NA
 TX,El Chingon IPA,1874,0.076,73,288,American IPA,12,Four Corners Brewing Company,Dallas,NA
 TX,Dankosaurus,2052,0.068,70,30,American IPA,16,Cedar Creek Brewery,Seven Points,NA
 TX,Deep Ellum IPA,943,0.07,70,128,American IPA,12,Deep Ellum Brewing Company,Dallas,NA
 TX,Hopadillo India Pale Ale,463,0.066,70,126,American IPA,12,Karbach Brewing Company,Houston,NA
 TX,Soul Doubt,2521,0.059,70,67,American IPA,12,Freetail Brewing Company,San Antonio,NA
 TX,Brutus,2116,0.071,69,216,English India Pale Ale (IPA),12,Texian Brewing Co.,Richmond,NA
 TX,Chupahopra,2458,0.075,63,39,American IPA,12,Twisted X Brewing Company,Dripping Springs,NA
 TX,Pride of Texas Pale Ale,2229,0.058,60,177,American Pale Ale (APA),12,Rahr & Sons Brewing Company,Fort Worth,NA
 TX,Hans' Pils (2015),1091,0.053,52,129,German Pilsener,12,Real Ale Brewing Company,Blanco,NA
 TX,Buried Hatchet Stout,46,0.083,50,119,Foreign / Export Stout,12,Southern Star Brewing Company,Conroe,NA
 TX,Dammit Jim!,2041,0.052,50,242,American Amber / Red Ale,12,New Republic Brewing Company,College Station,NA
 TX,Four Squared (2015),1086,0.06,50,129,American Blonde Ale,12,Real Ale Brewing Company,Blanco,NA
 TX,Pale Dog,501,0.06,50,396,American Pale Ale (APA),12,Hops & Grain Brewery,Austin,NA
 TX,Quakertown Stout,1333,0.092,50,427,American Double / Imperial Stout,12,Armadillo Ale Works,Denton,NA
 TX,Pretzel Stout,2268,0.065,47,162,American Stout,16,Martin House Brewing Company,Fort Worth,NA
 TX,Pine Belt Pale Ale,2387,0.065,45,119,American Pale Ale (APA),12,Southern Star Brewing Company,Conroe,NA
 TX,Pine Belt Pale Ale,45,0.065,45,119,American Pale Ale (APA),16,Southern Star Brewing Company,Conroe,NA
 TX,Sympathy for the Lager,465,0.049,45,126,American Amber / Red Lager,12,Karbach Brewing Company,Houston,NA
 TX,Power & Light,2301,0.055,42,141,American Pale Ale (APA),12,Independence Brewing Company,Austin,NA
 TX,1836,2125,0.06,40,215,American Blonde Ale,12,Buffalo Bayou Brewing Company,Houston,NA
 TX,Alteration,502,0.051,40,396,Altbier,12,Hops & Grain Brewery,Austin,NA
 TX,Block Party Robust Porter,1873,0.057,40,288,American Porter,12,Four Corners Brewing Company,Dallas,NA
 TX,Evil Owl,2167,0.052,40,208,American Amber / Red Ale,12,Branchline Brewing Company,San Antonio,NA
 TX,Old Potentate,1010,0.072,40,119,Old Ale,12,Southern Star Brewing Company,Conroe,NA
 TX,Texas Pale Ale (TPA),1971,0.055,40,258,American IPA,16,South Austin Brewery,South Austin,NA
 TX,Weekend Warrior Pale Ale,1557,0.055,40,126,American Pale Ale (APA),12,Karbach Brewing Company,Houston,NA
 TX,Elliott's Phoned Home Pale Ale,1182,0.051,36,30,American Pale Ale (APA),16,Cedar Creek Brewery,Seven Points,NA
 TX,First Stand,2119,0.055,35,216,Saison / Farmhouse Ale,12,Texian Brewing Co.,Richmond,NA
 TX,Lakefire Rye Pale Ale,2126,0.055,35,214,American Pale Ale (APA),12,Grapevine Craft Brewery,Farmers Branch,NA
 TX,Luchesa Lager,2070,0.048,35,185,Keller Bier / Zwickel Bier,12,Oasis Texas Brewing Company,Austin,NA
 TX,Rubberneck Red,2197,0.05,35,162,American Amber / Red Ale,16,Martin House Brewing Company,Fort Worth,NA
 TX,Scruffy's Smoked Alt,1584,0.051,35,30,Smoked Beer,16,Cedar Creek Brewery,Seven Points,NA
 TX,Slow Ride,2069,0.048,35,185,American Pale Ale (APA),12,Oasis Texas Brewing Company,Austin,NA
 TX,Oak Cliff Coffee Ale,2251,0.075,33,128,American Brown Ale,12,Deep Ellum Brewing Company,Dallas,NA
 TX,Texicali ,2526,0.065,33,67,American Brown Ale,12,Freetail Brewing Company,San Antonio,NA
 TX,Oklahoma Suks,2350,0.048,32,141,American Amber / Red Ale,12,Independence Brewing Company,Austin,NA
 TX,Kadigan,2042,0.056,30,242,American Blonde Ale,12,New Republic Brewing Company,College Station,NA
 TX,London Homesick Ale,2071,0.049,27,185,English Bitter,12,Oasis Texas Brewing Company,Austin,NA
 TX,OktoberFiesta,2527,0.053,27,67,,12,Freetail Brewing Company,San Antonio,NA
 TX,White Rabbit ,1904,0.059,27,141,Witbier,12,Independence Brewing Company,Austin,NA
 TX,Cow Creek,2588,0.054,26,39,American Amber / Red Lager,12,Twisted X Brewing Company,Dripping Springs,NA
 TX,Farmhouse Wit,1202,0.048,25,128,Saison / Farmhouse Ale,16,Deep Ellum Brewing Company,Dallas,NA
 TX,Humbucker Helles,2367,0.047,25,127,Maibock / Helles Bock,16,Uncle Billy's Brewery and Smokeh...,Austin,NA
 TX,Karbachtoberfest,1458,0.055,25,126,Märzen / Oktoberfest,12,Karbach Brewing Company,Houston,NA
 TX,Lake Monster,2247,0.082,25,185,Baltic Porter,16,Oasis Texas Brewing Company,Austin,NA
 TX,Mother in Lager,1560,0.058,25,126,Munich Dunkel Lager,12,Karbach Brewing Company,Houston,NA
 TX,White (2015),2211,0.046,25,129,Witbier,12,Real Ale Brewing Company,Blanco,NA
 TX,Battle LIne,2118,0.063,23,216,American Brown Ale,12,Texian Brewing Co.,Richmond,NA
 TX,Dallas Blonde,946,0.052,23,128,American Blonde Ale,12,Deep Ellum Brewing Company,Dallas,NA
 TX,Le Mort Vivant,1740,0.069,23,119,Bière de Garde,12,Southern Star Brewing Company,Conroe,NA
 TX,Le Mort Vivant (2011),555,0.069,23,119,Bière de Garde,12,Southern Star Brewing Company,Conroe,NA
 TX,Kol' Beer,1969,0.05,22,258,Kölsch,16,South Austin Brewery,South Austin,NA
 TX,Firemans #4 Blonde Ale (2013),1718,0.051,21,129,American Blonde Ale,12,Real Ale Brewing Company,Blanco,NA
 TX,Firemans #4 Blonde Ale (2015),830,0.051,21,129,American Blonde Ale,12,Real Ale Brewing Company,Blanco,NA
 TX,Monarch Classic American Wheat,2129,0.043,21,214,American Pale Wheat Ale,12,Grapevine Craft Brewery,Farmers Branch,NA
 TX,Sir William's English Brown Ale,2127,0.049,21,214,English Brown Ale,12,Grapevine Craft Brewery,Farmers Branch,NA
 TX,Barn Burner Saison,1068,0.066,20,126,Saison / Farmhouse Ale,12,Karbach Brewing Company,Houston,NA
 TX,Bat Outta Helles,2524,0.042,20,67,Munich Helles Lager,12,Freetail Brewing Company,San Antonio,NA
 TX,Bombshell Blonde,856,0.05,20,119,American Blonde Ale,16,Southern Star Brewing Company,Conroe,NA
 TX,Bombshell Blonde,44,0.05,20,119,American Blonde Ale,12,Southern Star Brewing Company,Conroe,NA
 TX,Greenbelt Farmhouse Ale,1332,0.051,20,427,Saison / Farmhouse Ale,12,Armadillo Ale Works,Denton,NA
 TX,Hijack,1774,0.055,20,243,Cream Ale,12,Infamous Brewing Company,Austin,NA
 TX,Local Buzz,1872,0.052,20,288,American Blonde Ale,12,Four Corners Brewing Company,Dallas,NA
 TX,Love Street Summer Seasonal (2014),1235,0.047,20,126,Kölsch,12,Karbach Brewing Company,Houston,NA
 TX,River House,2308,0.05,20,162,Saison / Farmhouse Ale,16,Martin House Brewing Company,Fort Worth,NA
 TX,Skylight,2043,0.056,20,242,Dunkelweizen,12,New Republic Brewing Company,College Station,NA
 TX,Summer's Wit,2124,0.06,20,215,Witbier,12,Buffalo Bayou Brewing Company,Houston,NA
 TX,Twisted X,2212,0.051,19,39,American Adjunct Lager,12,Twisted X Brewing Company,Dripping Springs,NA
 TX,LuckenBock,1972,0.07,18,258,Bock,16,South Austin Brewery,South Austin,NA
 TX,The Lawn Ranger,1050,0.05,18,30,Cream Ale,16,Cedar Creek Brewery,Seven Points,NA
 TX,Robert Earl Keen Honey Pils,2144,0.05,17,188,American Pilsner,12,Pedernales Brewing Company,Fredericksburg,NA
 TX,Weisse Versa (2012),2374,0.052,16,126,Hefeweizen,12,Karbach Brewing Company,Houston,NA
 TX,Weisse Versa,464,0.052,15,126,Hefeweizen,12,Karbach Brewing Company,Houston,NA
 TX,Broken Bridge,2117,0.056,12,216,Dunkelweizen,12,Texian Brewing Co.,Richmond,NA
 TX,Lobo Lito,2238,0.04,12,188,Light Lager,12,Pedernales Brewing Company,Fredericksburg,NA
 TX,Rye Wit,2522,0.042,10,67,Witbier,12,Freetail Brewing Company,San Antonio,NA
 TX,18th Anniversary Gose,2370,0.044,5,129,Gose,12,Real Ale Brewing Company,Blanco,NA
 TX,Yo Soy Un Berliner,2520,0.044,5,67,Berliner Weissbier,12,Freetail Brewing Company,San Antonio,NA
 UT,Altus Bohemes Altbier,1597,0.053,NA,365,Altbier,12,Bohemian Brewery,Midvale,NA
 UT,Bohemian Export Lager,1607,0.06,NA,365,Dortmunder / Export Lager,12,Bohemian Brewery,Midvale,NA
 UT,Cherny Bock,344,0.04,NA,365,Schwarzbier,12,Bohemian Brewery,Midvale,NA
 UT,Czech Pilsner,89,0.05,NA,365,Czech Pilsener,12,Bohemian Brewery,Midvale,NA
 UT,Dead Horse Amber,902,0.04,NA,400,American Pale Wheat Ale,16,Moab Brewery,Moab,NA
 UT,Devastator Double Bock,1824,0.08,18,303,Doppelbock,12,Utah Brewers Cooperative,Salt Lake City,NA
 UT,Johnny's American IPA,644,0.04,60,400,American IPA,16,Moab Brewery,Moab,NA
 UT,Rocket Bike American Lager,645,0.04,NA,400,California Common / Steam Beer,16,Moab Brewery,Moab,NA
 UT,Squatters Full Suspension Pale Ale,1826,0.04,40,303,American Pale Ale (APA),12,Utah Brewers Cooperative,Salt Lake City,NA
 UT,Squatters Full Suspension Pale Ale,1679,0.04,40,303,American Pale Ale (APA),12,Utah Brewers Cooperative,Salt Lake City,NA
 UT,Squeaky Bike Nut Brown Ale,1476,0.04,NA,400,American Brown Ale,16,Moab Brewery,Moab,NA
 UT,Viennese Lager,88,0.05,NA,365,Vienna Lager,12,Bohemian Brewery,Midvale,NA
 UT,Wasatch Apricot Hefeweizen,1681,0.04,9,303,Fruit / Vegetable Beer,12,Utah Brewers Cooperative,Salt Lake City,NA
 UT,Wasatch Ghostrider White IPA,1823,0.06,45,303,American White IPA,12,Utah Brewers Cooperative,Salt Lake City,NA
 UT,Wasatch Ghostrider White IPA (2014),1682,0.06,NA,303,American White IPA,12,Utah Brewers Cooperative,Salt Lake City,NA
 UT,Hop Nosh IPA,1723,0.073,83,160,American IPA,12,Uinta Brewing Company,Salt Lake City,NA
 UT,Hop Notch IPA (2013),1089,0.073,82,160,American IPA,12,Uinta Brewing Company,Salt Lake City,NA
 UT,Squatters Hop Rising Double IPA,1825,0.09,75,303,American Double / Imperial IPA,12,Utah Brewers Cooperative,Salt Lake City,NA
 UT,Squatters Hop Rising Double IPA (2014),1680,0.09,75,303,American Double / Imperial IPA,12,Utah Brewers Cooperative,Salt Lake City,NA
 UT,Trader Session IPA,1925,0.04,42,160,American IPA,12,Uinta Brewing Company,Salt Lake City,NA
 UT,Cutthroat Pale Ale,1088,0.04,34,160,American Pale Ale (APA),12,Uinta Brewing Company,Salt Lake City,NA
 UT,Organic Baba Black Lager,1097,0.04,32,160,Schwarzbier,12,Uinta Brewing Company,Salt Lake City,NA
 UT,WYLD Extra Pale Ale,974,0.04,29,160,American Pale Ale (APA),12,Uinta Brewing Company,Salt Lake City,NA
 UT,Yard Sale Winter Lager,2100,0.04,22,160,American Amber / Red Lager,12,Uinta Brewing Company,Salt Lake City,NA
 UT,SUM'R,1212,0.04,17,160,American Blonde Ale,12,Uinta Brewing Company,Salt Lake City,NA
 UT,PUNK'N,2310,0.05,10,160,Pumpkin Ale,12,Uinta Brewing Company,Salt Lake City,NA
 VA,Dam Lager,1207,0.045,15,456,American Amber / Red Lager,12,Sunken City Brewing Company,Hardy,NA
 VA,Flying Mouse 8,2567,0.04,40,51,American Porter,12,Flying Mouse Brewery,Troutville,NA
 VA,Red Clay IPA,1206,0.07,NA,456,American IPA,12,Sunken City Brewing Company,Hardy,NA
 VA,Stickin' In My Rye,2057,0.07,NA,237,Rye Beer,24,Champion Brewing Company,Charlottesville,NA
 VA,Track 1 Amber Lager,1330,0.045,65,428,American Amber / Red Lager,16,Roanoke Railhouse Brewery,Roanoke,NA
 VA,Troopers Alley IPA,1676,0.059,135,345,American IPA,12,Wolf Hills Brewing Company,Abingdon,NA
 VA,Hoptopus Double IPA,1806,0.088,108,307,American Double / Imperial IPA,16,Beach Brewing Company,Virginia Beach,NA
 VA,Rule G IPA,2407,0.07,88,116,American IPA,12,Smartmouth Brewing Company,Norfolk,NA
 VA,Flying Mouse 4,2566,0.07,70,51,American IPA,12,Flying Mouse Brewery,Troutville,NA
 VA,The Great Return,1677,0.075,70,344,American IPA,16,Hardywood Park Craft Brewery,Richmond,NA
 VA,Face Plant IPA,1309,0.062,65,431,American IPA,12,Lost Rhino Brewing Company,Ashburn,NA
 VA,Missile IPA,1933,0.07,65,237,American IPA,12,Champion Brewing Company,Charlottesville,NA
 VA,Full Nelson Pale Ale,1547,0.059,60,383,American Pale Ale (APA),12,Blue Mountain Brewery,Afton,NA
 VA,Full Nelson Pale Ale (2010),119,0.059,60,383,American Pale Ale (APA),12,Blue Mountain Brewery,Afton,NA
 VA,Capital Trail Pale Ale,1270,0.056,55,344,American Pale Ale (APA),12,Hardywood Park Craft Brewery,Richmond,NA
 VA,Rhino Chasers Pilsner,1308,0.056,55,431,Czech Pilsener,12,Lost Rhino Brewing Company,Ashburn,NA
 VA,Northern Lights India Pale Ale,1205,0.065,52,384,American IPA,16,Starr Hill Brewery,Crozet,NA
 VA,Northern Lights India Pale Ale,368,0.065,52,384,American IPA,12,Starr Hill Brewery,Crozet,NA
 VA,40 Mile IPA,1912,0.06,50,274,American IPA,12,Three Notch'd Brewing Company,Charlottesville,NA
 VA,Alpha Ale,1194,0.051,45,182,American Pale Ale (APA),12,Wild Wolf Brewing Company,Nellysford,NA
 VA,Black Me Stout,2056,0.06,45,237,American Stout,12,Champion Brewing Company,Charlottesville,NA
 VA,Bravo Four Point,2051,0.044,45,238,American Pale Ale (APA),12,Devil's Backbone Brewing Company,Lexington,NA
 VA,Ray Ray’s Pale Ale,1247,0.052,42,123,American Pale Ale (APA),12,Center of the Universe Brewing C...,Ashland,NA
 VA,Main St. Virginia Ale,2377,0.05,40,123,Altbier,12,Center of the Universe Brewing C...,Ashland,NA
 VA,Main St. Virginia Ale,1248,0.05,40,123,Altbier,12,Center of the Universe Brewing C...,Ashland,NA
 VA,Murphy's Law,2406,0.058,35,116,American Amber / Red Ale,12,Smartmouth Brewing Company,Norfolk,NA
 VA,Alter Ego ,2405,0.062,33,116,Saison / Farmhouse Ale,12,Smartmouth Brewing Company,Norfolk,NA
 VA,Steel Wheels ESB,1546,0.065,30,383,Extra Special / Strong Bitter (ESB),12,Blue Mountain Brewery,Afton,NA
 VA,Striped Bass Pale Ale,1201,0.052,26,238,American Pale Ale (APA),12,Devil's Backbone Brewing Company,Lexington,NA
 VA,Wild Wolf American Pilsner,1195,0.045,25,182,American Pilsner,12,Wild Wolf Brewing Company,Nellysford,NA
 VA,Chin Music Amber Lager,1839,0.045,24,123,American Amber / Red Lager,12,Center of the Universe Brewing C...,Ashland,NA
 VA,Blue Mountain Classic Lager,1545,0.053,22,383,Euro Pale Lager,12,Blue Mountain Brewery,Afton,NA
 VA,Hydraulion Red,1913,0.053,22,274,Irish Red Ale,12,Three Notch'd Brewing Company,Charlottesville,NA
 VA,Killer Kolsch,2055,0.05,22,237,Kölsch,12,Champion Brewing Company,Charlottesville,NA
 VA,Blonde Hunny,2253,0.068,21,182,Belgian Pale Ale,12,Wild Wolf Brewing Company,Nellysford,NA
 VA,Starr Pils,1544,0.042,20,384,German Pilsener,12,Starr Hill Brewery,Crozet,NA
 VA,Wild Wolf Wee Heavy Scottish Style Ale,1318,0.057,20,182,Scotch Ale / Wee Heavy,12,Wild Wolf Brewing Company,Nellysford,NA
 VA,Hardywood Cream Ale,1331,0.044,18,344,Cream Ale,12,Hardywood Park Craft Brewery,Richmond,NA
 VA,Kölsch 151,1408,0.049,16,415,Kölsch,12,Blue Mountain Brewery,Arrington,NA
 VA,Festie,369,0.048,12,384,Märzen / Oktoberfest,12,Starr Hill Brewery,Crozet,NA
 VT,Beelzebub,1914,0.08,NA,273,American Double / Imperial Stout,16,The Alchemist,Waterbury,NA
 VT,Curious Traveler Shandy,1732,0.044,NA,335,Shandy,12,The Traveler Beer Company,Burlington,NA
 VT,Focal Banger,1810,0.07,NA,273,American IPA,16,The Alchemist,Waterbury,NA
