"State","Abbr","City","Beer_Name","Beer_ID","ABV","IBU","Brewery_id","Brewery_Name","Style","Ale_Style","Ounces"
"New York","NY","Brooklyn","Bengali Tiger (2011)",422,0.064,62,47,"Sixpoint Craft Ales","American IPA","IPA",16
"New York","NY","Elmira","Common Sense Kentucky Common Ale",382,0.053,62,547,"Upstate Brewing Company","American Brown Ale","Ale",16
"New York","NY","Brooklyn","Molotov Lite",2248,0.085,62,174,"Evil Twin Brewing","American Double / Imperial IPA","IPA",16
"New York","NY","Brooklyn","Rad",2266,0.032,60,47,"Sixpoint Craft Ales","Fruit / Vegetable Beer","other beer",16
"New York","NY","Brooklyn","Sweet Action",1387,0.052,60,47,"Sixpoint Craft Ales","Cream Ale","Ale",16
"New York","NY","Brooklyn","Brooklyn Summer Ale",756,0.045,57,438,"Brooklyn Brewery","English Pale Mild Ale","Ale",12
"New York","NY","Utica","Saranac Shandy",1359,0.042,57,300,"Matt Brewing Company","Shandy","other beer",12
"New York","NY","Garrattsville","Heinnieweisse Weissebier",52,0.049,52,557,"Butternuts Beer and Ale","Hefeweizen","other beer",12
"New York","NY","Brooklyn","Sensi Harvest",1962,0.047,50,47,"Sixpoint Craft Ales","American Pale Ale (APA)","Ale",12
"New York","NY","Garrattsville","Porkslap Pale Ale",49,0.043,50,557,"Butternuts Beer and Ale","American Pale Ale (APA)","Ale",12
"New York","NY","Brooklyn","Nomader Weiss",2283,0.04,49,174,"Evil Twin Brewing","Berliner Weissbier","other beer",12
"New York","NY","Utica","Our Legacy IPA",1135,0.065,48,300,"Matt Brewing Company","American IPA","IPA",16
"New York","NY","Brooklyn","4Beans",2574,0.1,47,47,"Sixpoint Craft Ales","Baltic Porter","other beer",12
"New York","NY","New York","Bomb Lager (New Recipe)",577,0.051,47,526,"Bomb Beer Company","Munich Helles Lager","other beer",12
"New York","NY","Patchogue","Blue Point Summer Ale",667,0.044,47,490,"Blue Point Brewing Company","American Blonde Ale","Ale",12
"New York","NY","Brooklyn","Brooklyn Lager (12 oz.)",65,0.052,46,438,"Brooklyn Brewery","American Amber / Red Lager","other beer",12
"New York","NY","Garrattsville","Snapperhead IPA",51,0.068,42,557,"Butternuts Beer and Ale","American IPA","IPA",12
"New York","NY","Brooklyn","Jammer",2479,0.042,42,47,"Sixpoint Craft Ales","Gose","other beer",12
"New York","NY","Brooklyn","Sweet Action (2011)",424,0.052,40,47,"Sixpoint Craft Ales","Cream Ale","Ale",16
"New York","NY","Brooklyn","Autumnation (2011-12) (2011)",512,0.06,40,47,"Sixpoint Craft Ales","Pumpkin Ale","Ale",16
"New York","NY","Utica","Saranac Summer Ale (2011)",453,0.047,35,300,"Matt Brewing Company","American Pale Wheat Ale","Ale",12
"New York","NY","Brooklyn","KelSo India Pale Ale",1572,0.06,35,343,"KelSo Beer Company","American IPA","IPA",12
"New York","NY","Brooklyn","Bengali",2090,0.065,34,47,"Sixpoint Craft Ales","American IPA","IPA",24
"New York","NY","New York","Bomb Lager (Old Recipe)",513,0.045,34,526,"Bomb Beer Company","Munich Helles Lager","other beer",12
"New York","NY","Brooklyn","KelSo Nut Brown Lager",1678,0.057,28,343,"KelSo Beer Company","Euro Dark Lager","other beer",12
"New York","NY","Newburgh","Cream Ale",2050,0.042,28,239,"Newburgh Brewing Company","Cream Ale","Ale",12
"New York","NY","Brooklyn","Bikini Beer",1286,0.027,27,174,"Evil Twin Brewing","American IPA","IPA",12
"New York","NY","Brooklyn","Righteous Ale",1386,0.063,23,47,"Sixpoint Craft Ales","Rye Beer","other beer",16
"New York","NY","Utica","Saranac Adirondack Light (2002)",959,0.045,22,300,"Matt Brewing Company","Light Lager","other beer",12
"New York","NY","Bronx","Bronx Black Pale Ale",1747,0.057,19,330,"The Bronx Brewery","American Black Ale","Ale",16
"New York","NY","Utica","Saranac Pale Ale (16 oz.)",133,0.055,18,300,"Matt Brewing Company","English Pale Ale","Ale",16
"New York","NY","Utica","Saranac Golden Pilsener (2003)",960,0.051,16,300,"Matt Brewing Company","German Pilsener","other beer",12
"New York","NY","Brooklyn","Autumnation (2013)",1591,0.067,16,47,"Sixpoint Craft Ales","American IPA","IPA",16
"New York","NY","Bronx","Bronx Pale Ale",1037,0.063,16,330,"The Bronx Brewery","American Pale Ale (APA)","Ale",16
"New York","NY","Montauk","Driftwood Ale",1906,0.06,12,277,"Montauk Brewing Company","Extra Special / Strong Bitter (ESB)","other beer",12
"New York","NY","Brooklyn","Righteous Ale (2011)",423,0.063,11,47,"Sixpoint Craft Ales","Rye Beer","other beer",16
"New York","NY","Brooklyn","Diesel",525,0.063,7,47,"Sixpoint Craft Ales","American Stout","other beer",16
"Ohio","OH","Columbus","Brass Knuckle Pale Ale",2425,0.057,33,106,"Four String Brewing Company","American Pale Ale (APA)","Ale",12
"Ohio","OH","Cincinnati","Angry Orchard Crisp Apple",1293,0.05,120,435,"Angry Orchard Cider Company","Cider","other beer",16
"Ohio","OH","Cincinnati","Bay of Bengal Double IPA (2014)",2440,0.089,23,100,"Christian Moerlein Brewing Company","American Double / Imperial IPA","IPA",12
"Ohio","OH","Cincinnati","Angry Orchard Crisp Apple",1292,0.05,126,435,"Angry Orchard Cider Company","Cider","other beer",12
"Ohio","OH","Cincinnati","Franz",1992,0.052,80,94,"Rhinegeist Brewery","Märzen / Oktoberfest","other beer",12
"Ohio","OH","Cincinnati","Galaxy High",2454,0.099,75,92,"Madtree Brewing Company","American Double / Imperial IPA","IPA",12
"Ohio","OH","Port Clinton","Seiche Scottish Ale",1881,0.078,70,286,"Catawba Island Brewing","Scottish Ale","Ale",16
"Ohio","OH","Columbus","Humulus Nimbus Super Pale Ale",1766,0.06,70,184,"Seventh Son Brewing Company","American Pale Ale (APA)","Ale",16
"Ohio","OH","Cincinnati","SPRYE",1815,0.05,68,92,"Madtree Brewing Company","American Pale Ale (APA)","Ale",12
"Ohio","OH","Cincinnati","Zen",1935,0.043,67,94,"Rhinegeist Brewery","American Pale Ale (APA)","Ale",12
"Ohio","OH","Cleveland","Big Chuck Barleywine",1909,0.099,60,275,"Portside Brewery","American Barleywine","other beer",12
"Ohio","OH","Port Clinton","Whitecap Wit",1882,0.048,60,286,"Catawba Island Brewing","Witbier","other beer",16
"Ohio","OH","Middleburg Heights","Trail Head",2089,0.063,55,225,"Fat Head's Brewery","American Pale Ale (APA)","Ale",12
"Ohio","OH","Columbus","Suncaster Summer Wheat",2427,0.05,55,106,"Four String Brewing Company","American Pale Wheat Ale","Ale",12
"Ohio","OH","Columbus","Seventh Son of a Seventh Son",2250,0.077,53,184,"Seventh Son Brewing Company","American Strong Ale","Ale",16
"Ohio","OH","Cincinnati","Happy Amber",1124,0.06,45,92,"Madtree Brewing Company","American Amber / Red Ale","Ale",12
"Ohio","OH","Cincinnati","Hustle",2452,0.057,42,94,"Rhinegeist Brewery","American Amber / Red Ale","Ale",12
"Ohio","OH","Cleveland","New Cleveland Palesner",2336,0.05,42,148,"Platform Beer Company","American Pilsner","other beer",12
"Ohio","OH","Cincinnati","Gnarly Brown",1125,0.07,40,92,"Madtree Brewing Company","American Brown Ale","Ale",12
"Ohio","OH","Cincinnati","Angry Orchard Apple Ginger",1294,0.05,40,435,"Angry Orchard Cider Company","Cider","other beer",16
"Ohio","OH","Columbus","Big Star White IPA",2424,0.07,40,106,"Four String Brewing Company","American White IPA","IPA",12
"Ohio","OH","Athens","Mystic Mama IPA",689,0.07,36,93,"Jackie O's Pub & Brewery","American IPA","IPA",12
"Ohio","OH","Lockland","Lil SIPA",1771,0.05,35,322,"Rivertown Brewing Company","American IPA","IPA",16
"Ohio","OH","Athens","Hop Ryot",2363,0.065,32,93,"Jackie O's Pub & Brewery","American IPA","IPA",12
"Ohio","OH","Cleveland","Cleveland Beer Week 2013",1627,0.053,30,358,"Buckeye Brewing","Munich Helles Lager","other beer",16
"Ohio","OH","Cincinnati","The Great Pumpcan",1994,0.079,28,92,"Madtree Brewing Company","Fruit / Vegetable Beer","other beer",16
"Ohio","OH","Columbus","Seventh Son Hopped Red Ale",1767,0.077,25,184,"Seventh Son Brewing Company","American Amber / Red Ale","Ale",16
"Ohio","OH","Cincinnati","Psychopathy",1126,0.069,21,92,"Madtree Brewing Company","American IPA","IPA",12
"Ohio","OH","Columbus","Stone Fort Brown Ale",1768,0.053,20,184,"Seventh Son Brewing Company","English Brown Ale","Ale",16
"Ohio","OH","Cincinnati","Sol Drifter",2209,0.043,20,92,"Madtree Brewing Company","American Blonde Ale","Ale",12
"Ohio","OH","Cincinnati","LIFT",1816,0.047,18,92,"Madtree Brewing Company","Kölsch","other beer",12
"Ohio","OH","Columbus","Bleeding Buckeye Red Ale",1642,0.057,18,353,"Elevator Brewing Company","Extra Special / Strong Bitter (ESB)","other beer",16
"Ohio","OH","Athens","Chomolungma Honey Nut Brown Ale",687,0.067,16,93,"Jackie O's Pub & Brewery","English Brown Ale","Ale",12
"Ohio","OH","Columbus","Four String Vanilla Porter",2428,0.06,16,106,"Four String Brewing Company","American Porter","other beer",12
"Ohio","OH","Cincinnati","Dad",2132,0.06,11,94,"Rhinegeist Brewery","American Amber / Red Ale","Ale",12
"Oklahoma","OK","Krebs","Choc Beer (2003)",781,0.04,26,506,"Krebs Brewing Company (Pete's Pl...","American Dark Wheat Ale","Ale",12
"Oklahoma","OK","Mustang","Mustang '33",862,0.04,74,367,"Mustang Brewing Company","American Pale Lager","other beer",12
"Oklahoma","OK","Oklahoma City","Golden One",2207,0.068,100,194,"Anthem Brewing Company","Belgian Pale Ale","Ale",12
"Oklahoma","OK","Oklahoma City","F5 IPA",1442,0.068,80,183,"COOP Ale Works","American IPA","IPA",16
"Oklahoma","OK","Midwest City","12th Round",1577,0.076,78,377,"RoughTail Brewing Company","American Strong Ale","Ale",16
"Oklahoma","OK","Oklahoma City","Arjuna",2040,0.06,37,194,"Anthem Brewing Company","Witbier","other beer",12
"Oklahoma","OK","Oklahoma City","Native Amber (2013)",170,0.063,35,183,"COOP Ale Works","American Amber / Red Ale","Ale",16
"Oklahoma","OK","Mustang","Washita Wheat",420,0.053,35,367,"Mustang Brewing Company","American Pale Wheat Ale","Ale",12
"Oklahoma","OK","Midwest City","RoughTail IPA",1576,0.07,25,377,"RoughTail Brewing Company","American IPA","IPA",16
"Oklahoma","OK","Oklahoma City","Native Amber",2213,0.063,25,183,"COOP Ale Works","American Amber / Red Ale","Ale",16
"Oklahoma","OK","Oklahoma City","Horny Toad Cerveza",2214,0.053,14,183,"COOP Ale Works","American Blonde Ale","Ale",16
"Oklahoma","OK","Oklahoma City","Uroboros",2039,0.085,10,194,"Anthem Brewing Company","American Stout","other beer",12
"Oklahoma","OK","Midwest City","Polar Night Stout",1575,0.08,9,377,"RoughTail Brewing Company","American Stout","other beer",16
"Oregon","OR","Estacada","Loki Red Ale",2191,0.075,15,202,"Fearless Brewing Company","American Amber / Red Ale","Ale",16
"Oregon","OR","Astoria","3-Way IPA (2013)",1515,0.067,4,207,"Fort George Brewery","American IPA","IPA",16
"Oregon","OR","Ashland","Caldera Pale Ale (2005)",789,0.056,50,156,"Caldera Brewing Company","American Pale Ale (APA)","Ale",12
"Oregon","OR","Ashland","Hopportunity Knocks IPA",2315,0.068,70,156,"Caldera Brewing Company","American IPA","IPA",12
"Oregon","OR","Portland","Rise Up Red",2388,0.058,45,81,"Hopworks Urban Brewery","American Amber / Red Ale","Ale",16
"Oregon","OR","Portland","Mac's Scottish Style Amber Ale (2000)",961,0.051,50,486,"MacTarnahans Brewing Company","American Amber / Red Ale","Ale",12
"Oregon","OR","Estacada","Quaff India Style Session Ale",1022,0.051,138,202,"Fearless Brewing Company","American IPA","IPA",16
"Oregon","OR","Astoria","Quick Wit Belgianesque Ale",674,0.052,105,207,"Fort George Brewery","Witbier","other beer",16
"Oregon","OR","Portland","Occidental Hefeweizen",2192,0.047,103,201,"Occidental Brewing Company","American Pale Wheat Ale","Ale",16
"Oregon","OR","Portland","Hefe Black",1837,0.049,100,297,"Widmer Brothers Brewing Company","Hefeweizen","other beer",12
"Oregon","OR","Portland","Occidental Dunkel",1130,0.051,97,201,"Occidental Brewing Company","Dunkelweizen","other beer",16
"Oregon","OR","Astoria","The Optimist",2171,0.062,94,207,"Fort George Brewery","American IPA","IPA",12
"Oregon","OR","Portland","Nonstop Hef Hop",2392,0.039,94,81,"Hopworks Urban Brewery","American Pale Wheat Ale","Ale",16
"Oregon","OR","Portland","Nonstop Hef Hop",2400,0.039,94,81,"Hopworks Urban Brewery","American Pale Wheat Ale","Ale",16
"Oregon","OR","Eugene","Watershed IPA (2013)",999,0.067,90,151,"Oakshire Brewing","American IPA","IPA",12
"Oregon","OR","Eugene","Oakshire Amber Ale",1669,0.054,90,151,"Oakshire Brewing","American Amber / Red Ale","Ale",12
"Oregon","OR","Portland","Couch Select Lager",2196,0.05,86,198,"Burnside Brewing Co.","American Pale Lager","other beer",12
"Oregon","OR","Portland","Nonstop Hef Hop",2390,0.039,86,81,"Hopworks Urban Brewery","American Pale Wheat Ale","Ale",16
"Oregon","OR","Ashland","Caldera IPA",36,0.061,82,156,"Caldera Brewing Company","American IPA","IPA",12
"Oregon","OR","Estacada","Peaches & Cream",1731,0.046,75,202,"Fearless Brewing Company","Fruit / Vegetable Beer","other beer",16
"Oregon","OR","Ashland","Caldera Pale Ale (2007)",788,0.056,75,156,"Caldera Brewing Company","American Pale Ale (APA)","Ale",12
"Oregon","OR","Medford","Na Zdraví Pilsner",1283,0.048,75,437,"Southern Oregon Brewing Company","Czech Pilsener","other beer",16
"Oregon","OR","Sisters","Hoodoo Voodoo IPA",2316,0.062,70,154,"Three Creeks Brewing","American IPA","IPA",12
"Oregon","OR","Bend","Mountain Rescue Pale Ale",2205,0.055,70,195,"Goodlife Brewing Co.","American Pale Ale (APA)","Ale",12
"Oregon","OR","Portland","Mac's Highlander Pale Ale (2000)",962,0.05,70,486,"MacTarnahans Brewing Company","American Pale Ale (APA)","Ale",12
"Oregon","OR","Astoria","Tender Loving Empire NWPA",1214,0.058,70,207,"Fort George Brewery","American Pale Ale (APA)","Ale",16
"Oregon","OR","Portland","Hefe Lemon",1838,0.049,70,297,"Widmer Brothers Brewing Company","Radler","other beer",12
"Oregon","OR","Astoria","Java the Hop",1803,0.065,70,207,"Fort George Brewery","American IPA","IPA",16
"Oregon","OR","Portland","Nonstop Hef Hop",2391,0.039,69,81,"Hopworks Urban Brewery","American Pale Wheat Ale","Ale",16
"Oregon","OR","Portland","Nonstop Hef Hop",2389,0.039,69,81,"Hopworks Urban Brewery","American Pale Wheat Ale","Ale",16
"Oregon","OR","Portland","HUB Lager",658,0.051,65,81,"Hopworks Urban Brewery","Czech Pilsener","other beer",16
"Oregon","OR","Medford","Nice Rack IPA",1282,0.055,62,437,"Southern Oregon Brewing Company","American IPA","IPA",16
"Oregon","OR","Portland","Totally Radler",2482,0.027,60,81,"Hopworks Urban Brewery","Radler","other beer",16
"Oregon","OR","Eugene","Green Collar",1371,0.059,60,423,"Blue Dog Mead","Mead","other beer",12
"Oregon","OR","Portland","Occidental Altbier",1129,0.05,60,201,"Occidental Brewing Company","Altbier","other beer",16
"Oregon","OR","Portland","Abominable Winter Ale (2012)",916,0.073,60,81,"Hopworks Urban Brewery","American Strong Ale","Ale",16
"Oregon","OR","Portland","Abominable Winter Ale",2193,0.073,60,81,"Hopworks Urban Brewery","American Strong Ale","Ale",16
"Oregon","OR","Portland","Nonstop Hef Hop",2394,0.039,55,81,"Hopworks Urban Brewery","American Pale Wheat Ale","Ale",16
"Oregon","OR","Bend","Mirror Pond Pale Ale",1210,0.05,55,455,"Deschutes Brewery","American Pale Ale (APA)","Ale",12
"Oregon","OR","Astoria","1811 Lager",319,0.051,55,207,"Fort George Brewery","American Amber / Red Lager","other beer",16
"Oregon","OR","Bend","Pub Beer",1436,0.05,55,409,"10 Barrel Brewing Company","American Pale Lager","other beer",12
"Oregon","OR","Portland","In-Tents India Pale Lager",2189,0.068,55,117,"Base Camp Brewing Co.","American Pale Lager","other beer",12
"Oregon","OR","Portland","P-Town Pilsner",2403,0.04,55,118,"Alameda Brewing","American Pilsner","other beer",12
"Oregon","OR","Ashland","Lawnmower Lager",878,0.039,55,156,"Caldera Brewing Company","American Adjunct Lager","other beer",12
"Oregon","OR","Bend","Worthy IPA",2194,0.069,53,200,"Worthy Brewing Company","American IPA","IPA",12
"Oregon","OR","Astoria","Cavatica Stout",552,0.088,53,207,"Fort George Brewery","American Double / Imperial Stout","other beer",16
"Oregon","OR","Astoria","Next Adventure Black IPA",1566,0.062,50,207,"Fort George Brewery","American Black Ale","Ale",16
"Oregon","OR","Estacada","Fearless Scottish Ale",112,0.05,45,202,"Fearless Brewing Company","Scottish Ale","Ale",16
"Oregon","OR","Estacada","Loki Red Ale (2013)",895,0.075,40,202,"Fearless Brewing Company","American Amber / Red Ale","Ale",16
"Oregon","OR","Portland","Hopworks IPA (2012)",653,0.066,40,81,"Hopworks Urban Brewery","American IPA","IPA",16
"Oregon","OR","Springfield","Proxima IPA",1543,0.063,40,199,"Hop Valley Brewing Company","American IPA","IPA",12
"Oregon","OR","Springfield","Double D Blonde (2013)",1390,0.049,40,199,"Hop Valley Brewing Company","American Blonde Ale","Ale",12
"Oregon","OR","Silverton","Frankenlou's IPA",918,0.07,36,495,"Seven Brides Brewery","American IPA","IPA",16
"Oregon","OR","Portland","Granny Smith Hard Apple Cider",1465,0.069,35,405,"Cascadia Ciderworks United","Cider","other beer",16
"Oregon","OR","Portland","Old Grogham Imperial India Pale Ale (2012)",747,0.085,35,388,"Natian Brewery","American Double / Imperial IPA","IPA",16
"Oregon","OR","Eugene","Watershed IPA",2331,0.067,35,151,"Oakshire Brewing","American IPA","IPA",12
"Oregon","OR","Corvallis","BrightCider",1502,0.06,32,155,"2 Towns Ciderhouse","Cider","other beer",12
"Oregon","OR","Portland","Pigwar White India Pale Ale",1398,0.06,32,81,"Hopworks Urban Brewery","American White IPA","IPA",16
"Oregon","OR","Bend","Easy Day Kolsch",1514,0.045,32,200,"Worthy Brewing Company","Kölsch","other beer",12
"Oregon","OR","Astoria","Poop Deck Porter",979,0.062,30,375,"Astoria Brewing Company","American Porter","other beer",12
"Oregon","OR","Corvallis","Cherried Away",2170,0.06,30,155,"2 Towns Ciderhouse","Cider","other beer",12
"Oregon","OR","Bend","Descender IPA",1109,0.07,30,465,"Good Life Brewing Company","American IPA","IPA",12
"Oregon","OR","Portland","Post Time Kölsch",2204,0.05,30,196,"Breakside Brewery","Kölsch","other beer",16
"Oregon","OR","Corvallis","Ginja Ninja",2318,0.06,27,155,"2 Towns Ciderhouse","Cider","other beer",12
"Oregon","OR","Portland","Survival Stout",2200,0.058,25,81,"Hopworks Urban Brewery","American Stout","other beer",16
"Oregon","OR","Silverton","Becky's Black Cat Porter",917,0.07,24,495,"Seven Brides Brewery","American Porter","other beer",16
"Oregon","OR","Ashland","Ashland Amber Ale",37,0.054,24,156,"Caldera Brewing Company","American Amber / Red Ale","Ale",12
"Oregon","OR","Portland","Nonstop Hef Hop",2393,0.039,24,81,"Hopworks Urban Brewery","American Pale Wheat Ale","Ale",16
"Oregon","OR","Portland","Wheat the People",893,0.044,22,419,"Coalition Brewing Company","American Pale Wheat Ale","Ale",16
